src,dst,edge_type,edge_source
TUR10-0436930,TUR10-0502080,HYPONYM,SR
TUR10-0436930,TUR10-0436990,DERIVATION_RELATED,SR
TUR10-0436930,TUR10-0437000,DERIVATION_RELATED,SR
TUR10-0436930,TUR10-1212910,HYPERNYM,SR
TUR10-0436930,ENG31-03935440-n,SYNONYM,ILR
TUR10-0436940,TUR10-0436990,DERIVATION_RELATED,SR
TUR10-0436940,TUR10-0437000,DERIVATION_RELATED,SR
TUR10-0436960,TUR10-0384570,HYPERNYM,SR
TUR10-0436960,TUR10-0436990,DERIVATION_RELATED,SR
TUR10-0436980,TUR10-0329920,HYPERNYM,SR
TUR10-0436980,TUR10-0209810,DERIVATION_RELATED,SR
TUR10-0436980,TUR10-0209850,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0092250,HYPONYM,SR
TUR10-0436990,TUR10-0503120,HYPONYM,SR
TUR10-0436990,TUR10-0320800,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0321250,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0435930,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0436230,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0436250,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0436300,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0436610,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0436810,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0436930,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0436940,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-0436960,DERIVATION_RELATED,SR
TUR10-0436990,TUR10-1075820,DERIVATION_RELATED,SR
TUR10-0436990,ENG31-01312361-v,SYNONYM,ILR
TUR10-0437000,TUR10-0320800,DERIVATION_RELATED,SR
TUR10-0437000,TUR10-0435930,DERIVATION_RELATED,SR
TUR10-0437000,TUR10-0436610,DERIVATION_RELATED,SR
TUR10-0437000,TUR10-0436810,DERIVATION_RELATED,SR
TUR10-0437000,TUR10-0436820,DERIVATION_RELATED,SR
TUR10-0437000,TUR10-0436930,DERIVATION_RELATED,SR
TUR10-0437000,TUR10-0436940,DERIVATION_RELATED,SR
TUR10-0437010,ENG31-02424873-v,SYNONYM,ILR
TUR10-0437020,TUR10-0546830,DOMAIN_TOPIC,SR
TUR10-0437020,TUR10-0549590,HYPERNYM,SR
TUR10-0437050,TUR10-0513570,HYPERNYM,SR
TUR10-0437050,TUR10-0121610,HYPONYM,SR
TUR10-0437050,TUR10-0743360,HYPONYM,SR
TUR10-0437050,TUR10-0749200,HYPONYM,SR
TUR10-0437050,TUR10-0437090,DERIVATION_RELATED,SR
TUR10-0437050,TUR10-0437100,DERIVATION_RELATED,SR
TUR10-0437050,TUR10-0437120,DERIVATION_RELATED,SR
TUR10-0437050,TUR10-0437130,DERIVATION_RELATED,SR
TUR10-0437050,TUR10-1252830,DERIVATION_RELATED,SR
TUR10-0437060,TUR10-0861800,HYPONYM,SR
TUR10-0437060,TUR10-0513570,HYPERNYM,SR
TUR10-0437060,TUR10-0398690,HYPONYM,SR
TUR10-0437060,TUR10-0732750,HYPONYM,SR
TUR10-0437060,TUR10-0749190,HYPONYM,SR
TUR10-0437060,TUR10-0779070,HYPONYM,SR
TUR10-0437060,TUR10-0857940,HYPONYM,SR
TUR10-0437060,TUR10-0799760,HYPONYM,SR
TUR10-0437060,TUR10-0770010,HYPONYM,SR
TUR10-0437060,TUR10-0619120,HYPONYM,SR
TUR10-0437060,TUR10-0619130,HYPONYM,SR
TUR10-0437060,TUR10-0498940,HYPONYM,SR
TUR10-0437060,TUR10-1161960,HYPONYM,SR
TUR10-0437060,TUR10-0130380,HYPONYM,SR
TUR10-0437060,TUR10-0524160,HYPONYM,SR
TUR10-0437060,TUR10-0745070,HYPONYM,SR
TUR10-0437060,TUR10-0271240,HYPONYM,SR
TUR10-0437060,TUR10-0982100,HYPONYM,SR
TUR10-0437060,TUR10-0140320,HYPONYM,SR
TUR10-0437060,TUR10-0171540,HYPONYM,SR
TUR10-0437060,TUR10-0991290,HYPONYM,SR
TUR10-0437060,TUR10-0174780,HYPONYM,SR
TUR10-0437060,TUR10-0174900,HYPONYM,SR
TUR10-0437060,TUR10-0993610,HYPONYM,SR
TUR10-0437060,TUR10-0221490,HYPONYM,SR
TUR10-0437060,TUR10-0653170,HYPONYM,SR
TUR10-0437060,TUR10-1180860,HYPONYM,SR
TUR10-0437060,TUR10-0952660,HYPONYM,SR
TUR10-0437060,TUR10-1075560,HYPONYM,SR
TUR10-0437060,TUR10-0964740,HYPONYM,SR
TUR10-0437060,TUR10-0108570,HYPONYM,SR
TUR10-0437060,TUR10-0114690,HYPONYM,SR
TUR10-0437060,TUR10-1147950,HYPONYM,SR
TUR10-0437060,TUR10-0590880,HYPONYM,SR
TUR10-0437060,TUR10-1136940,HYPONYM,SR
TUR10-0437060,TUR10-1138050,HYPONYM,SR
TUR10-0437060,TUR10-1060420,HYPONYM,SR
TUR10-0437060,TUR10-0459740,DERIVATION_RELATED,SR
TUR10-0437060,TUR10-0437090,DERIVATION_RELATED,SR
TUR10-0437060,TUR10-0437100,DERIVATION_RELATED,SR
TUR10-0437060,TUR10-0437120,DERIVATION_RELATED,SR
TUR10-0437060,TUR10-0437130,DERIVATION_RELATED,SR
TUR10-0437060,TUR10-1252830,DERIVATION_RELATED,SR
TUR10-0437090,TUR10-1172540,HYPERNYM,SR
TUR10-0437090,TUR10-0437050,DERIVATION_RELATED,SR
TUR10-0437090,TUR10-0437060,DERIVATION_RELATED,SR
TUR10-0437100,TUR10-0925490,HYPERNYM,SR
TUR10-0437100,TUR10-0437050,DERIVATION_RELATED,SR
TUR10-0437100,TUR10-0437060,DERIVATION_RELATED,SR
TUR10-0437120,TUR10-0437050,DERIVATION_RELATED,SR
TUR10-0437120,TUR10-0437060,DERIVATION_RELATED,SR
TUR10-0437130,TUR10-0437050,DERIVATION_RELATED,SR
TUR10-0437130,TUR10-0437060,DERIVATION_RELATED,SR
TUR10-0437140,TUR10-0442060,HYPERNYM,SR
TUR10-0437150,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437150,TUR10-0147160,HYPERNYM,SR
TUR10-0437150,ENG31-11885540-n,SYNONYM,ILR
TUR10-0437180,TUR10-0770650,DOMAIN_TOPIC,SR
TUR10-0437180,TUR10-0440060,HYPERNYM,SR
TUR10-0437180,TUR10-0167790,PART_HOLONYM,SR
TUR10-0437180,TUR10-1218580,PART_HOLONYM,SR
TUR10-0437180,TUR10-0437190,DERIVATION_RELATED,SR
TUR10-0437180,ENG31-05287187-n,SYNONYM,ILR
TUR10-0437190,TUR10-0398990,HYPERNYM,SR
TUR10-0437190,TUR10-0437180,DERIVATION_RELATED,SR
TUR10-0437200,TUR10-0490180,HYPERNYM,SR
TUR10-0437200,TUR10-0279500,HYPONYM,SR
TUR10-0437200,TUR10-0574820,HYPERNYM,SR
TUR10-0437200,TUR10-0756850,HYPONYM,SR
TUR10-0437200,TUR10-0437230,DERIVATION_RELATED,SR
TUR10-0437200,TUR10-0437240,DERIVATION_RELATED,SR
TUR10-0437200,TUR10-0437290,DERIVATION_RELATED,SR
TUR10-0437200,TUR10-0437360,DERIVATION_RELATED,SR
TUR10-0437200,TUR10-0437260,DERIVATION_RELATED,SR
TUR10-0437200,TUR10-0437320,DERIVATION_RELATED,SR
TUR10-0437200,ENG31-03331740-n,SYNONYM,ILR
TUR10-0437210,TUR10-0437230,DERIVATION_RELATED,SR
TUR10-0437210,TUR10-0437240,DERIVATION_RELATED,SR
TUR10-0437210,TUR10-0437290,DERIVATION_RELATED,SR
TUR10-0437210,TUR10-0437360,DERIVATION_RELATED,SR
TUR10-0437220,TUR10-0617490,HYPONYM,SR
TUR10-0437220,TUR10-1246880,HYPERNYM,SR
TUR10-0437220,TUR10-0437230,DERIVATION_RELATED,SR
TUR10-0437220,TUR10-0437240,DERIVATION_RELATED,SR
TUR10-0437220,TUR10-0437290,DERIVATION_RELATED,SR
TUR10-0437220,TUR10-0437360,DERIVATION_RELATED,SR
TUR10-0437220,ENG31-03733328-n,SYNONYM,ILR
TUR10-0437230,TUR10-1172540,HYPERNYM,SR
TUR10-0437230,TUR10-0437200,DERIVATION_RELATED,SR
TUR10-0437230,TUR10-0437210,DERIVATION_RELATED,SR
TUR10-0437230,TUR10-0437220,DERIVATION_RELATED,SR
TUR10-0437240,TUR10-0668210,HYPERNYM,SR
TUR10-0437240,TUR10-0437200,DERIVATION_RELATED,SR
TUR10-0437240,TUR10-0437210,DERIVATION_RELATED,SR
TUR10-0437240,TUR10-0437220,DERIVATION_RELATED,SR
TUR10-0437240,TUR10-0668215,HYPERNYM,SR
TUR10-0437260,TUR10-0437200,DERIVATION_RELATED,SR
TUR10-0437290,TUR10-0437200,DERIVATION_RELATED,SR
TUR10-0437290,TUR10-0437210,DERIVATION_RELATED,SR
TUR10-0437290,TUR10-0437220,DERIVATION_RELATED,SR
TUR10-0437320,TUR10-0585930,HYPERNYM,SR
TUR10-0437320,TUR10-0437200,DERIVATION_RELATED,SR
TUR10-0437320,ENG31-00566669-v,SYNONYM,ILR
TUR10-0437360,TUR10-0437200,DERIVATION_RELATED,SR
TUR10-0437360,TUR10-0437210,DERIVATION_RELATED,SR
TUR10-0437360,TUR10-0437220,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0437370,TUR10-0437380,HYPONYM,SR
TUR10-0437370,TUR10-0823350,HYPONYM,SR
TUR10-0437370,TUR10-0116740,PART_MERONYM,SR
TUR10-0437370,TUR10-0178450,MEMBER_HOLONYM,SR
TUR10-0437370,TUR10-0582870,HYPONYM,SR
TUR10-0437370,TUR10-0757750,HYPONYM,SR
TUR10-0437370,TUR10-0522430,HYPONYM,SR
TUR10-0437370,TUR10-0037370,HYPONYM,SR
TUR10-0437370,TUR10-0416390,HYPONYM,SR
TUR10-0437370,TUR10-0162420,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0178450,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0437440,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0437460,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0437490,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0437500,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0437540,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0437600,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0437610,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0522430,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0823350,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-1075960,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-1203910,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-1251750,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0416390,DERIVATION_RELATED,SR
TUR10-0437370,TUR10-0437440,HYPERNYM,SR
TUR10-0437370,TUR10-0779170,HYPONYM,SR
TUR10-0437370,ENG31-02419165-n,SYNONYM,ILR
TUR10-0437380,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0437380,TUR10-0437370,HYPERNYM,SR
TUR10-0437380,ENG31-02419610-n,SYNONYM,ILR
TUR10-0437410,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437410,TUR10-0675950,HYPERNYM,SR
TUR10-0437410,ENG31-12513931-n,SYNONYM,ILR
TUR10-0437420,TUR10-0208680,HYPERNYM,SR
TUR10-0437430,TUR10-0666470,HYPERNYM,SR
TUR10-0437440,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0437440,TUR10-0437370,DERIVATION_RELATED,SR
TUR10-0437440,TUR10-1207890,HYPERNYM,SR
TUR10-0437440,TUR10-0437370,HYPONYM,SR
TUR10-0437440,TUR10-0479420,HYPONYM,SR
TUR10-0437460,TUR10-0437370,DERIVATION_RELATED,SR
TUR10-0437490,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437490,TUR10-0524500,HYPERNYM,SR
TUR10-0437490,TUR10-0437370,DERIVATION_RELATED,SR
TUR10-0437490,TUR10-0524500,DERIVATION_RELATED,SR
TUR10-0437500,TUR10-0811920,HYPERNYM,SR
TUR10-0437500,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437500,TUR10-0437370,DERIVATION_RELATED,SR
TUR10-0437510,TUR10-0633790,HYPERNYM,SR
TUR10-0437540,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437540,TUR10-0505070,HYPERNYM,SR
TUR10-0437540,TUR10-0437370,DERIVATION_RELATED,SR
TUR10-0437540,TUR10-0672910,DERIVATION_RELATED,SR
TUR10-0437590,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437590,TUR10-0705330,HYPERNYM,SR
TUR10-0437600,TUR10-0402610,HYPERNYM,SR
TUR10-0437600,TUR10-0437370,DERIVATION_RELATED,SR
TUR10-0437610,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437610,TUR10-0280530,HYPERNYM,SR
TUR10-0437610,TUR10-0248120,HYPONYM,SR
TUR10-0437610,TUR10-0437370,DERIVATION_RELATED,SR
TUR10-0437610,TUR10-0537570,DERIVATION_RELATED,SR
TUR10-0437610,TUR10-0675950,DERIVATION_RELATED,SR
TUR10-0437610,TUR10-0822630,DERIVATION_RELATED,SR
TUR10-0437660,TUR10-0558150,HYPERNYM,SR
TUR10-0437660,TUR10-0756190,DERIVATION_RELATED,SR
TUR10-0437690,TUR10-0561180,ANTONYM,SR
TUR10-0437690,TUR10-0756190,DERIVATION_RELATED,SR
TUR10-0437690,ENG31-01369073-s,SYNONYM,ILR
TUR10-0437690,ENG31-01366924-a,SYNONYM,ILR
TUR10-0437690,ENG31-01368978-s,SYNONYM,ILR
TUR10-0437690,ENG31-01369441-s,SYNONYM,ILR
TUR10-0437700,TUR10-0756190,DERIVATION_RELATED,SR
TUR10-0437700,ENG31-01717548-a,SYNONYM,ILR
TUR10-0437730,TUR10-0102540,HYPERNYM,SR
TUR10-0437730,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437750,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0437750,TUR10-0437760,HYPERNYM,SR
TUR10-0437750,TUR10-0074020,DERIVATION_RELATED,SR
TUR10-0437760,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0437760,TUR10-0481710,HYPERNYM,SR
TUR10-0437760,TUR10-0437750,HYPONYM,SR
TUR10-0437770,TUR10-0759200,HYPERNYM,SR
TUR10-0437770,TUR10-0080020,DERIVATION_RELATED,SR
TUR10-0437770,TUR10-0080050,DERIVATION_RELATED,SR
TUR10-0437780,TUR10-0108790,HYPERNYM,SR
TUR10-0437800,TUR10-0506670,HYPERNYM,SR
TUR10-0437810,TUR10-0090060,HYPERNYM,SR
TUR10-0437820,TUR10-0074950,HYPERNYM,SR
TUR10-0437820,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437820,TUR10-0570370,DERIVATION_RELATED,SR
TUR10-0437820,TUR10-0715170,DERIVATION_RELATED,SR
TUR10-0437820,TUR10-0822630,DERIVATION_RELATED,SR
TUR10-0437830,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437830,TUR10-0437840,HYPERNYM,SR
TUR10-0437830,TUR10-0593370,DERIVATION_RELATED,SR
TUR10-0437830,ENG31-12970886-n,SYNONYM,ILR
TUR10-0437840,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0437840,TUR10-0437830,HYPONYM,SR
TUR10-0437840,TUR10-0166270,HYPERNYM,SR
TUR10-0437850,TUR10-0403720,HYPERNYM,SR
TUR10-0437880,TUR10-0438200,DERIVATION_RELATED,SR
TUR10-0437890,TUR10-0776350,DOMAIN_TOPIC,SR
TUR10-0437890,TUR10-0090830,HYPERNYM,SR
TUR10-0437900,TUR10-0317570,HYPERNYM,SR
TUR10-0437900,TUR10-0438200,DERIVATION_RELATED,SR
TUR10-0437900,TUR10-0814090,DERIVATION_RELATED,SR
TUR10-0437910,TUR10-0776350,DOMAIN_TOPIC,SR
TUR10-0437910,TUR10-0091180,HYPERNYM,SR
TUR10-0437920,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0437920,TUR10-0224230,HYPONYM,SR
TUR10-0437920,TUR10-0437930,HYPERNYM,SR
TUR10-0437920,TUR10-0780980,HYPONYM,SR
TUR10-0437920,TUR10-0610400,HYPONYM,SR
TUR10-0437920,TUR10-0780980,DERIVATION_RELATED,SR
TUR10-0437930,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0437930,TUR10-0437920,HYPONYM,SR
TUR10-0437930,TUR10-0135980,HYPONYM,SR
TUR10-0437930,TUR10-0739660,HYPERNYM,SR
TUR10-0437930,TUR10-0780980,DERIVATION_RELATED,SR
TUR10-0437940,TUR10-0367070,DOMAIN_TOPIC,SR
TUR10-0437940,TUR10-0745620,HYPERNYM,SR
TUR10-0437960,TUR10-0308130,HYPERNYM,SR
TUR10-0437960,TUR10-0438030,DERIVATION_RELATED,SR
TUR10-0437960,TUR10-0438180,DERIVATION_RELATED,SR
TUR10-0437970,TUR10-0041880,HYPERNYM,SR
TUR10-0437970,TUR10-0438020,DERIVATION_RELATED,SR
TUR10-0437970,TUR10-0438180,DERIVATION_RELATED,SR
TUR10-0437980,TUR10-0210680,HYPERNYM,SR
TUR10-0437990,TUR10-0546830,DOMAIN_TOPIC,SR
TUR10-0437990,TUR10-0749510,HYPERNYM,SR
TUR10-0438020,TUR10-0437970,DERIVATION_RELATED,SR
TUR10-0438030,TUR10-0437960,DERIVATION_RELATED,SR
TUR10-0438040,TUR10-1246870,HYPERNYM,SR
TUR10-0438040,TUR10-0438050,DERIVATION_RELATED,SR
TUR10-0438040,TUR10-0438070,DERIVATION_RELATED,SR
TUR10-0438040,TUR10-0438080,DERIVATION_RELATED,SR
TUR10-0438040,TUR10-0438100,DERIVATION_RELATED,SR
TUR10-0438040,TUR10-0438110,DERIVATION_RELATED,SR
TUR10-0438040,TUR10-0438120,DERIVATION_RELATED,SR
TUR10-0438040,TUR10-0438140,DERIVATION_RELATED,SR
TUR10-0438040,TUR10-0438150,DERIVATION_RELATED,SR
TUR10-0438040,TUR10-1076280,DERIVATION_RELATED,SR
TUR10-0438040,TUR10-1076310,DERIVATION_RELATED,SR
TUR10-0438040,ENG31-03884813-n,SYNONYM,ILR
TUR10-0438050,TUR10-1172540,HYPERNYM,SR
TUR10-0438050,TUR10-0438040,DERIVATION_RELATED,SR
TUR10-0438070,TUR10-0551850,HYPERNYM,SR
TUR10-0438070,TUR10-0438040,DERIVATION_RELATED,SR
TUR10-0438080,TUR10-0438040,DERIVATION_RELATED,SR
TUR10-0438100,TUR10-0438040,DERIVATION_RELATED,SR
TUR10-0438110,TUR10-0438040,DERIVATION_RELATED,SR
TUR10-0438120,TUR10-0438040,DERIVATION_RELATED,SR
TUR10-0438140,TUR10-0438040,DERIVATION_RELATED,SR
TUR10-0438150,TUR10-0438040,DERIVATION_RELATED,SR
TUR10-0438180,TUR10-0437960,DERIVATION_RELATED,SR
TUR10-0438180,TUR10-0437970,DERIVATION_RELATED,SR
TUR10-0438190,TUR10-0734880,HYPERNYM,SR
TUR10-0438190,TUR10-0438200,DERIVATION_RELATED,SR
TUR10-0438190,ENG31-10169047-n,SYNONYM,ILR
TUR10-0438200,TUR10-0349630,DOMAIN_TOPIC,SR
TUR10-0438200,TUR10-0795040,DOMAIN_TOPIC,SR
TUR10-0438200,TUR10-0317560,HYPERNYM,SR
TUR10-0438200,TUR10-0437880,DERIVATION_RELATED,SR
TUR10-0438200,TUR10-0437900,DERIVATION_RELATED,SR
TUR10-0438200,TUR10-0438190,DERIVATION_RELATED,SR
TUR10-0438200,ENG31-01217526-n,SYNONYM,ILR
TUR10-0438200,ENG31-05912039-n,SYNONYM,ILR
TUR10-0438200,ENG31-13371458-n,SYNONYM,ILR
TUR10-0438210,TUR10-0719190,HYPERNYM,SR
TUR10-0438220,TUR10-0176380,HYPERNYM,SR
TUR10-0438230,TUR10-0362400,HYPERNYM,SR
TUR10-0438240,TUR10-0738080,HYPERNYM,SR
TUR10-0438240,TUR10-0263650,HYPONYM,SR
TUR10-0438240,TUR10-0457170,HYPONYM,SR
TUR10-0438240,TUR10-0756480,HYPONYM,SR
TUR10-0438240,TUR10-0263860,HYPONYM,SR
TUR10-0438240,TUR10-0398990,DERIVATION_RELATED,SR
TUR10-0438240,ENG31-05783404-n,SYNONYM,ILR
TUR10-0438280,TUR10-0586350,DERIVATION_RELATED,SR
TUR10-0438290,TUR10-0073240,HYPERNYM,SR
TUR10-0438300,TUR10-1172540,HYPERNYM,SR
TUR10-0438300,TUR10-0661740,DERIVATION_RELATED,SR
TUR10-0438310,TUR10-1222770,HYPONYM,SR
TUR10-0438310,TUR10-1222750,HYPONYM,SR
TUR10-0438310,TUR10-1222820,HYPONYM,SR
TUR10-0438310,TUR10-0612330,HYPONYM,SR
TUR10-0438310,TUR10-1222670,HYPONYM,SR
TUR10-0438310,TUR10-1222680,HYPONYM,SR
TUR10-0438310,TUR10-1222690,HYPONYM,SR
TUR10-0438310,TUR10-1222700,HYPONYM,SR
TUR10-0438310,TUR10-1222710,HYPONYM,SR
TUR10-0438310,TUR10-1222720,HYPONYM,SR
TUR10-0438310,TUR10-1222730,HYPONYM,SR
TUR10-0438310,TUR10-1222740,HYPONYM,SR
TUR10-0438310,TUR10-1222760,HYPONYM,SR
TUR10-0438310,TUR10-1222780,HYPONYM,SR
TUR10-0438310,TUR10-1222790,HYPONYM,SR
TUR10-0438310,TUR10-1222800,HYPONYM,SR
TUR10-0438310,TUR10-1222810,HYPONYM,SR
TUR10-0438310,TUR10-1222830,HYPONYM,SR
TUR10-0438310,TUR10-1222840,HYPONYM,SR
TUR10-0438310,TUR10-1246270,HYPERNYM,SR
TUR10-0438310,TUR10-0491560,HYPONYM,SR
TUR10-0438310,TUR10-0300410,HYPONYM,SR
TUR10-0438310,TUR10-0400310,HYPONYM,SR
TUR10-0438310,TUR10-0812020,HYPONYM,SR
TUR10-0438310,TUR10-0155480,HYPONYM,SR
TUR10-0438310,TUR10-0653950,HYPONYM,SR
TUR10-0438310,TUR10-0486220,HYPONYM,SR
TUR10-0438310,ENG31-07644479-n,SYNONYM,ILR
TUR10-0438320,TUR10-0783740,HYPERNYM,SR
TUR10-0438340,TUR10-0438370,DERIVATION_RELATED,SR
TUR10-0438340,TUR10-0438430,DERIVATION_RELATED,SR
TUR10-0438340,TUR10-0622980,DERIVATION_RELATED,SR
TUR10-0438370,TUR10-0191150,HYPERNYM,SR
TUR10-0438370,TUR10-0438340,DERIVATION_RELATED,SR
TUR10-0438370,ENG31-00983576-v,SYNONYM,ILR
TUR10-0438380,TUR10-0191150,HYPERNYM,SR
TUR10-0438380,ENG31-00983576-v,SYNONYM,ILR
TUR10-0438430,TUR10-0438340,DERIVATION_RELATED,SR
TUR10-0438450,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0438450,TUR10-0869330,HYPONYM,SR
TUR10-0438450,TUR10-0071060,HYPONYM,SR
TUR10-0438450,TUR10-0438460,DERIVATION_RELATED,SR
TUR10-0438450,TUR10-0438470,DERIVATION_RELATED,SR
TUR10-0438450,TUR10-0074950,HYPERNYM,SR
TUR10-0438450,ENG31-12891442-n,SYNONYM,ILR
TUR10-0438450,ENG31-07837734-n,SYNONYM,ILR
TUR10-0438450,ENG31-12891295-n,SYNONYM,ILR
TUR10-0438460,TUR10-0438450,DERIVATION_RELATED,SR
TUR10-0438470,TUR10-0109600,HYPERNYM,SR
TUR10-0438470,TUR10-0438450,DERIVATION_RELATED,SR
TUR10-0438470,TUR10-0823980,DERIVATION_RELATED,SR
TUR10-0438480,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0438480,TUR10-0058190,HYPERNYM,SR
TUR10-0438480,ENG31-01812909-n,SYNONYM,ILR
TUR10-0438490,TUR10-0086000,HYPERNYM,SR
TUR10-0438500,TUR10-0438520,DERIVATION_RELATED,SR
TUR10-0438500,TUR10-0438530,DERIVATION_RELATED,SR
TUR10-0438500,TUR10-0438560,DERIVATION_RELATED,SR
TUR10-0438520,TUR10-0438500,DERIVATION_RELATED,SR
TUR10-0438530,TUR10-0438500,DERIVATION_RELATED,SR
TUR10-0438560,TUR10-0322340,HYPERNYM,SR
TUR10-0438560,TUR10-0438500,DERIVATION_RELATED,SR
TUR10-0438570,TUR10-0122750,HYPERNYM,SR
TUR10-0438570,TUR10-0439470,DERIVATION_RELATED,SR
TUR10-0438580,TUR10-0439470,DERIVATION_RELATED,SR
TUR10-0438590,TUR10-0439470,DERIVATION_RELATED,SR
TUR10-0438590,TUR10-0439510,DERIVATION_RELATED,SR
TUR10-0438600,TUR10-0439470,DERIVATION_RELATED,SR
TUR10-0438600,TUR10-0439510,DERIVATION_RELATED,SR
TUR10-0438610,TUR10-0439470,DERIVATION_RELATED,SR
TUR10-0438620,TUR10-0735040,DERIVATION_RELATED,SR
